name,mult,charge,chi,orig_name,orig_chi,orig_smi
S(956)zee,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2/b4-3-,5-2+,5-3+",S(956),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2",OC(=C[CH]O)C=C
S(956)eez,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2/b4-3+,5-2+,5-3-",S(956),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2",OC(=C[CH]O)C=C
S(956)eee,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2/b4-3+,5-2+,5-3+",S(956),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2",OC(=C[CH]O)C=C
S(1404)zr0,1,0,"AMChI=1/C5H8O2/c1-2-5(7)3-4-6/h2-7H,1H2/b4-3-/t5-/m0/s1",S(1404),"InChI=1S/C5H8O2/c1-2-5(7)3-4-6/h2-7H,1H2",OC(C=CO)C=C
S(1404)er0,1,0,"AMChI=1/C5H8O2/c1-2-5(7)3-4-6/h2-7H,1H2/b4-3+/t5-/m0/s1",S(1404),"InChI=1S/C5H8O2/c1-2-5(7)3-4-6/h2-7H,1H2",OC(C=CO)C=C
S(1404)zr1,1,0,"AMChI=1/C5H8O2/c1-2-5(7)3-4-6/h2-7H,1H2/b4-3-/t5-/m1/s1",S(1404),"InChI=1S/C5H8O2/c1-2-5(7)3-4-6/h2-7H,1H2",OC(C=CO)C=C
S(1404)er1,1,0,"AMChI=1/C5H8O2/c1-2-5(7)3-4-6/h2-7H,1H2/b4-3+/t5-/m1/s1",S(1404),"InChI=1S/C5H8O2/c1-2-5(7)3-4-6/h2-7H,1H2",OC(C=CO)C=C
S(2764)z,1,0,"AMChI=1/C5H8O2/c1-2-5(7)3-4-6/h2-3,6-7H,1,4H2/b5-3-",S(2764),"InChI=1S/C5H8O2/c1-2-5(7)3-4-6/h2-3,6-7H,1,4H2",OCC=C(C=C)O
S(2764)e,1,0,"AMChI=1/C5H8O2/c1-2-5(7)3-4-6/h2-3,6-7H,1,4H2/b5-3+",S(2764),"InChI=1S/C5H8O2/c1-2-5(7)3-4-6/h2-3,6-7H,1,4H2",OCC=C(C=C)O
S(1295)zz,1,0,"AMChI=1/C5H8O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H3/b4-3-,5-2-",S(1295),"InChI=1S/C5H8O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H3",OC(C=CO)=CC
S(1295)ez,1,0,"AMChI=1/C5H8O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H3/b4-3+,5-2-",S(1295),"InChI=1S/C5H8O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H3",OC(C=CO)=CC
S(1295)ze,1,0,"AMChI=1/C5H8O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H3/b4-3-,5-2+",S(1295),"InChI=1S/C5H8O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H3",OC(C=CO)=CC
S(1295)ee,1,0,"AMChI=1/C5H8O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H3/b4-3+,5-2+",S(1295),"InChI=1S/C5H8O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H3",OC(C=CO)=CC
S(2250),2,0,"AMChI=1/C5H9O2/c1-5(7-6)4-3-2/h1,3-4H2,2H3",S(2250),"InChI=1S/C5H9O2/c1-3-4-5(2)7-6/h2-4H2,1H3",[O]OC(CCC)=C
S(2775),2,0,"AMChI=1/C5H9O2/c1-5(4-3-2)6-7-5/h1,3-4H2,2H3",S(2775),"InChI=1S/C5H9O2/c1-3-4-5(2)6-7-5/h2-4H2,1H3",CCCC1(OO1)[CH2]
S(2252)z,2,0,"AMChI=1/C5H9O2/c1-5(7-6)3-4-2/h3,6H,1,4H2,2H3/b5-3-",S(2252),"InChI=1S/C5H9O2/c1-3-4-5(2)7-6/h4,6H,2-3H2,1H3",OOC(=C)[CH]CC
S(2252)e,2,0,"AMChI=1/C5H9O2/c1-5(7-6)3-4-2/h3,6H,1,4H2,2H3/b5-3+",S(2252),"InChI=1S/C5H9O2/c1-3-4-5(2)7-6/h4,6H,2-3H2,1H3",OOC(=C)[CH]CC
S(2781)r0,1,0,"AMChI=1/C5H8O/c1-2-5-3-4(5)6/h5H,2-3H2,1H3/t5-/m0/s1",S(2781),"InChI=1S/C5H8O/c1-2-4-3-5(4)6/h4H,2-3H2,1H3",O=C1CC1CC
S(2781)r1,1,0,"AMChI=1/C5H8O/c1-2-5-3-4(5)6/h5H,2-3H2,1H3/t5-/m1/s1",S(2781),"InChI=1S/C5H8O/c1-2-4-3-5(4)6/h4H,2-3H2,1H3",O=C1CC1CC
S(1305),2,0,"AMChI=1/C5H7O2/c1-3-5(7)4-2-6/h3-4H2,1H3",S(1305),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-3H2,1H3",O=C(C[C]=O)CC
S(1306)z,2,0,"AMChI=1/C5H7O2/c1-2-5(7)4-3-6/h2-3H,4H2,1H3/b5-2-",S(1306),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,4H,3H2,1H3",[O]C(=CC)CC=O
S(1306)e,2,0,"AMChI=1/C5H7O2/c1-2-5(7)4-3-6/h2-3H,4H2,1H3/b5-2+",S(1306),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,4H,3H2,1H3",[O]C(=CC)CC=O
S(1139),2,0,"AMChI=1/C3H5O/c1-3-2-4/h3H2,1H3",S(1139),"InChI=1S/C3H5O/c1-2-3-4/h2H2,1H3",O=[C]CC
S(2798),1,0,"AMChI=1/C3H6O2/c1-2-3(4)5/h5H,2H2,1H3",S(2798),"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",OC(=O)CC
S(1711)zz,2,0,"AMChI=1/C3H3O2/c4-2-1-3-5/h1-3H/b2-1-,3-1-",S(1711),InChI=1S/C3H3O2/c4-2-1-3-5/h1-3H,[O]C=CC=O
S(1711)ze,2,0,"AMChI=1/C3H3O2/c4-2-1-3-5/h1-3H/b2-1-,3-1+",S(1711),InChI=1S/C3H3O2/c4-2-1-3-5/h1-3H,[O]C=CC=O
S(1711)ee,2,0,"AMChI=1/C3H3O2/c4-2-1-3-5/h1-3H/b2-1+,3-1+",S(1711),InChI=1S/C3H3O2/c4-2-1-3-5/h1-3H,[O]C=CC=O
S(2067)rs,1,0,"AMChI=1/C5H8O/c1-2-4-5(3-1)6-4/h4-5H,1-3H2/t4-,5+",S(2067),"InChI=1S/C5H8O/c1-2-4-5(3-1)6-4/h4-5H,1-3H2",O1C2C1CCC2
S(949),1,0,"AMChI=1/C5H6O2/c6-4-1-5(7)3-2-4/h1,7H,2-3H2",S(949),"InChI=1S/C5H6O2/c6-4-1-2-5(7)3-4/h3,6H,1-2H2",OC=1CCC(=O)C=1
S(1723)r0,2,0,"AMChI=1/C5H7O2/c1-4-5(7)2-3-6/h5,7H,4H2,1H3/t5-/m0/s1",S(1723),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h5,7H,2H2,1H3",OC(CC)C#C[O]
S(1723)r1,2,0,"AMChI=1/C5H7O2/c1-4-5(7)2-3-6/h5,7H,4H2,1H3/t5-/m1/s1",S(1723),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h5,7H,2H2,1H3",OC(CC)C#C[O]
S(2088)z,1,0,"AMChI=1/C5H10O2/c1-4-5-2-3-7-6/h2-3,6H,4-5H2,1H3/b3-2-",S(2088),"InChI=1S/C5H10O2/c1-2-3-4-5-7-6/h4-6H,2-3H2,1H3",OOC=CCCC
S(2088)e,1,0,"AMChI=1/C5H10O2/c1-4-5-2-3-7-6/h2-3,6H,4-5H2,1H3/b3-2+",S(2088),"InChI=1S/C5H10O2/c1-2-3-4-5-7-6/h4-6H,2-3H2,1H3",OOC=CCCC
S(1342)z,2,0,AMChI=1/C3H5O2/c1-2-3(4)5/h1-5H/b2-1-,S(1342),InChI=1S/C3H5O2/c1-2-3(4)5/h1-5H,OC(C=[CH])O
S(1342)e,2,0,AMChI=1/C3H5O2/c1-2-3(4)5/h1-5H/b2-1+,S(1342),InChI=1S/C3H5O2/c1-2-3(4)5/h1-5H,OC(C=[CH])O
S(604)r0,2,0,"AMChI=1/C3H5O2/c1-2-3(4)5/h2-3,5H,1H2/t3-/m0/s1",S(604),"InChI=1S/C3H5O2/c1-2-3(4)5/h2-4H,1H2",OC(C=C)[O]
S(604)r1,2,0,"AMChI=1/C3H5O2/c1-2-3(4)5/h2-3,5H,1H2/t3-/m1/s1",S(604),"InChI=1S/C3H5O2/c1-2-3(4)5/h2-4H,1H2",OC(C=C)[O]
C5H7O(375),2,0,"AMChI=1/C5H7O/c1-4-5-3-2-6/h3H,1,4-5H2",C5H7O(375),"InChI=1S/C5H7O/c1-2-3-4-5-6/h4H,1-3H2",O=C=CCC[CH2]
S(1559),2,0,"AMChI=1/C4H5O/c1-3-4-2-5/h3H,1,4H2",S(1559),"InChI=1S/C4H5O/c1-2-3-4-5/h2H,1,3H2",O=[C]CC=C
S(2856),1,0,"AMChI=1/C4H6O2/c1-2-3-4(5)6/h2,6H,1,3H2",S(2856),"InChI=1S/C4H6O2/c1-2-3-4(5)6/h2H,1,3H2,(H,5,6)",OC(=O)CC=C
S(1073)zz,2,0,"AMChI=1/C4H5O/c1-2-3-4-5/h2-4H,1H2/b3-2-,4-3-",S(1073),"InChI=1S/C4H5O/c1-2-3-4-5/h2-4H,1H2",O=C[CH]C=C
S(1073)ze,2,0,"AMChI=1/C4H5O/c1-2-3-4-5/h2-4H,1H2/b3-2-,4-3+",S(1073),"InChI=1S/C4H5O/c1-2-3-4-5/h2-4H,1H2",O=C[CH]C=C
S(1073)ez,2,0,"AMChI=1/C4H5O/c1-2-3-4-5/h2-4H,1H2/b3-2+,4-3-",S(1073),"InChI=1S/C4H5O/c1-2-3-4-5/h2-4H,1H2",O=C[CH]C=C
S(1073)ee,2,0,"AMChI=1/C4H5O/c1-2-3-4-5/h2-4H,1H2/b3-2+,4-3+",S(1073),"InChI=1S/C4H5O/c1-2-3-4-5/h2-4H,1H2",O=C[CH]C=C
S(2870)z,1,0,"AMChI=1/C4H6O2/c1-2-3-4-6-5/h2-5H,1H2/b4-3-",S(2870),"InChI=1S/C4H6O2/c1-2-3-4-6-5/h2-5H,1H2",OOC=CC=C
S(2870)e,1,0,"AMChI=1/C4H6O2/c1-2-3-4-6-5/h2-5H,1H2/b4-3+",S(2870),"InChI=1S/C4H6O2/c1-2-3-4-6-5/h2-5H,1H2",OOC=CC=C
S(1332)r0,1,0,"AMChI=1/C4H6O2/c1-2-4(6)3-5/h2-4,6H,1H2/t4-/m0/s1",S(1332),"InChI=1S/C4H6O2/c1-2-4(6)3-5/h2-4,6H,1H2",OC(C=C)C=O
S(1332)r1,1,0,"AMChI=1/C4H6O2/c1-2-4(6)3-5/h2-4,6H,1H2/t4-/m1/s1",S(1332),"InChI=1S/C4H6O2/c1-2-4(6)3-5/h2-4,6H,1H2",OC(C=C)C=O
S(2282)z,1,0,"AMChI=1/C4H6O2/c5-3-1-2-4-6/h1-3,6H,4H2/b2-1-",S(2282),"InChI=1S/C4H6O2/c5-3-1-2-4-6/h1-3,6H,4H2",OCC=CC=O
S(2282)e,1,0,"AMChI=1/C4H6O2/c5-3-1-2-4-6/h1-3,6H,4H2/b2-1+",S(2282),"InChI=1S/C4H6O2/c5-3-1-2-4-6/h1-3,6H,4H2",OCC=CC=O
C5H6O(153)z,1,0,"AMChI=1/C5H6O/c1-2-3-4-5-6/h2-5H,1H2/b4-3-",C5H6O(153),"InChI=1S/C5H6O/c1-2-3-4-5-6/h2-5H,1H2",O=CC=CC=C
C5H6O(153)e,1,0,"AMChI=1/C5H6O/c1-2-3-4-5-6/h2-5H,1H2/b4-3+",C5H6O(153),"InChI=1S/C5H6O/c1-2-3-4-5-6/h2-5H,1H2",O=CC=CC=C
C5H6O(28),1,0,"AMChI=1/C5H6O/c6-5-3-1-2-4-5/h1-2H,3-4H2",C5H6O(28),"InChI=1S/C5H6O/c6-5-3-1-2-4-5/h1-2H,3-4H2",O=C1CC=CC1
S(1869)zr0,2,0,"AMChI=1/C5H7O2/c1-5(4-6)3-2-7/h3-5,7H,1H3/b3-2-/t5-/m0/s1",S(1869),"InChI=1S/C5H7O2/c1-5(4-7)2-3-6/h2,4-6H,1H3",O[C]=CC(C)C=O
S(1869)er0,2,0,"AMChI=1/C5H7O2/c1-5(4-6)3-2-7/h3-5,7H,1H3/b3-2+/t5-/m0/s1",S(1869),"InChI=1S/C5H7O2/c1-5(4-7)2-3-6/h2,4-6H,1H3",O[C]=CC(C)C=O
S(1869)zr1,2,0,"AMChI=1/C5H7O2/c1-5(4-6)3-2-7/h3-5,7H,1H3/b3-2-/t5-/m1/s1",S(1869),"InChI=1S/C5H7O2/c1-5(4-7)2-3-6/h2,4-6H,1H3",O[C]=CC(C)C=O
S(1869)er1,2,0,"AMChI=1/C5H7O2/c1-5(4-6)3-2-7/h3-5,7H,1H3/b3-2+/t5-/m1/s1",S(1869),"InChI=1S/C5H7O2/c1-5(4-7)2-3-6/h2,4-6H,1H3",O[C]=CC(C)C=O
S(2899)r0,2,0,"AMChI=1/C5H7O2/c1-5-2-4(6)7-3-5/h2-3,5-6H,1H3/t5-/m0/s1",S(2899),"InChI=1S/C5H7O2/c1-4-2-5(6)7-3-4/h2-4,6H,1H3",OC=1O[CH]C(C)C=1
S(2899)r1,2,0,"AMChI=1/C5H7O2/c1-5-2-4(6)7-3-5/h2-3,5-6H,1H3/t5-/m1/s1",S(2899),"InChI=1S/C5H7O2/c1-4-2-5(6)7-3-4/h2-4,6H,1H3",OC=1O[CH]C(C)C=1
S(813),1,0,"AMChI=1/C5H8O2/c6-5-1-2-3-4-7-5/h1,6H,2-4H2",S(813),"InChI=1S/C5H8O2/c6-5-3-1-2-4-7-5/h3,6H,1-2,4H2",OC=1OCCCC=1
S(1151)r0,2,0,"AMChI=1/C5H9O/c1-3-4-5(2)6/h3,5-6H,1-2,4H2/t5-/m0/s1",S(1151),"InChI=1S/C5H9O/c1-3-4-5(2)6/h3,5-6H,1-2,4H2",OC(CC=C)[CH2]
S(1151)r1,2,0,"AMChI=1/C5H9O/c1-3-4-5(2)6/h3,5-6H,1-2,4H2/t5-/m1/s1",S(1151),"InChI=1S/C5H9O/c1-3-4-5(2)6/h3,5-6H,1-2,4H2",OC(CC=C)[CH2]
S(2251)z,2,0,"AMChI=1/C5H9O2/c1-4-3-5(2)7-6/h3H,4H2,1-2H3/b5-3-",S(2251),"InChI=1S/C5H9O2/c1-3-4-5(2)7-6/h4H,3H2,1-2H3",[O]OC(=CCC)C
S(2251)e,2,0,"AMChI=1/C5H9O2/c1-4-3-5(2)7-6/h3H,4H2,1-2H3/b5-3+",S(2251),"InChI=1S/C5H9O2/c1-3-4-5(2)7-6/h4H,3H2,1-2H3",[O]OC(=CCC)C
S(2778),2,0,"AMChI=1/C5H9O2/c1-4-3-5(2)6-7-5/h3H,4H2,1-2H3",S(2778),"InChI=1S/C5H9O2/c1-3-4-5(2)6-7-5/h4H,3H2,1-2H3",CC1(OO1)[CH]CC
S(2919)r0,2,0,"AMChI=1/C5H9O2/c1-3-5-4(2)6-7-5/h5H,3H2,1-2H3/t5-/m0/s1",S(2919),"InChI=1S/C5H9O2/c1-3-5-4(2)6-7-5/h5H,3H2,1-2H3",CCC1[C](C)OO1
S(2919)r1,2,0,"AMChI=1/C5H9O2/c1-3-5-4(2)6-7-5/h5H,3H2,1-2H3/t5-/m1/s1",S(2919),"InChI=1S/C5H9O2/c1-3-5-4(2)6-7-5/h5H,3H2,1-2H3",CCC1[C](C)OO1
S(2720)z,1,0,"AMChI=1/C5H8O/c1-3-4-5(2)6/h3-4H,1-2H3/b4-3-",S(2720),"InChI=1S/C5H8O/c1-3-4-5(2)6/h3-4H,1-2H3",O=C(C=CC)C
S(2720)e,1,0,"AMChI=1/C5H8O/c1-3-4-5(2)6/h3-4H,1-2H3/b4-3+",S(2720),"InChI=1S/C5H8O/c1-3-4-5(2)6/h3-4H,1-2H3",O=C(C=CC)C
S(2430),2,0,AMChI=1/CH3O2/c1-3-2/h1H3,S(2430),InChI=1S/CH3O2/c1-3-2/h1H3,[O]OC
C5H7O(616)z,2,0,"AMChI=1/C5H7O/c1-2-4-5-3-6/h1-3H,4-5H2/b2-1-",C5H7O(616),"InChI=1S/C5H7O/c1-2-3-4-5-6/h1-2,5H,3-4H2",O=CCCC=[CH]
C5H7O(616)e,2,0,"AMChI=1/C5H7O/c1-2-4-5-3-6/h1-3H,4-5H2/b2-1+",C5H7O(616),"InChI=1S/C5H7O/c1-2-3-4-5-6/h1-2,5H,3-4H2",O=CCCC=[CH]
S(2855),2,0,"AMChI=1/C5H7O/c6-1-5-3-2-4-5/h5H,2-4H2",S(2855),"InChI=1S/C5H7O/c6-4-5-2-1-3-5/h5H,1-3H2",O=[C]C1CCC1
C3H2O(472),1,0,"AMChI=1/C3H2O/c1-2-3-4/h1,3H",C3H2O(472),"InChI=1S/C3H2O/c1-2-3-4/h1,3H",O=CC#C
S(123)z,1,0,"AMChI=1/C5H8O2/c1-2-3-4-5-7-6/h2-4,6H,1,5H2/b4-3-",S(123),"InChI=1S/C5H8O2/c1-2-3-4-5-7-6/h2-4,6H,1,5H2",OOCC=CC=C
S(123)e,1,0,"AMChI=1/C5H8O2/c1-2-3-4-5-7-6/h2-4,6H,1,5H2/b4-3+",S(123),"InChI=1S/C5H8O2/c1-2-3-4-5-7-6/h2-4,6H,1,5H2",OOCC=CC=C
S(1475)z,1,0,"AMChI=1/C5H8O/c1-5-3-2-4-6/h2-4H,5H2,1H3/b3-2-",S(1475),"InChI=1S/C5H8O/c1-2-3-4-5-6/h3-5H,2H2,1H3",O=CC=CCC
S(1475)e,1,0,"AMChI=1/C5H8O/c1-5-3-2-4-6/h2-4H,5H2,1H3/b3-2+",S(1475),"InChI=1S/C5H8O/c1-2-3-4-5-6/h3-5H,2H2,1H3",O=CC=CCC
S(1978)z,2,0,"AMChI=1/C4H7O2/c1-2-3-4-6-5/h2-3H,4H2,1H3/b3-2-",S(1978),"InChI=1S/C4H7O2/c1-2-3-4-6-5/h2-3H,4H2,1H3",[O]OCC=CC
S(1978)e,2,0,"AMChI=1/C4H7O2/c1-2-3-4-6-5/h2-3H,4H2,1H3/b3-2+",S(1978),"InChI=1S/C4H7O2/c1-2-3-4-6-5/h2-3H,4H2,1H3",[O]OCC=CC
S(1462)rs,2,0,"AMChI=1/C5H7O/c1-4(6)2-3-5(1)6-4/h1,4-5H,2-3H2/t4-,5+",S(1462),"InChI=1S/C5H7O/c1-2-5-3-4(1)6-5/h3-5H,1-2H2",O1C2[CH]C1CC2
S(950),2,0,"AMChI=1/C5H7O2/c6-4-1-2-5(7)3-4/h7H,1-3H2",S(950),"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h6H,1-3H2",O[C]1CCC(=O)C1
S(2117),2,0,"AMChI=1/C5H7O2/c1-5(7)4-3-2-6/h7H,1,3-4H2",S(2117),"InChI=1S/C5H7O2/c1-5(7)3-2-4-6/h7H,1-3H2",OC(=C)CC[C]=O
S(463)r0,2,0,"AMChI=1/C5H7O2/c1-5-4-2-3-6-7-5/h2-3,5H,1,4H2/t5-/m0/s1",S(463),"InChI=1S/C5H7O2/c1-5-3-2-4-6-7-5/h2,4-5H,1,3H2",[CH2]C1CC=COO1
S(463)r1,2,0,"AMChI=1/C5H7O2/c1-5-4-2-3-6-7-5/h2-3,5H,1,4H2/t5-/m1/s1",S(463),"InChI=1S/C5H7O2/c1-5-3-2-4-6-7-5/h2,4-5H,1,3H2",[CH2]C1CC=COO1
S(553)z,2,0,"AMChI=1/C5H7O2/c1-3-5-7-6-4-2/h3-5H,1-2H2/b5-3-",S(553),"InChI=1S/C5H7O2/c1-3-5-7-6-4-2/h3-5H,1-2H2",[CH2]C=COOC=C
S(553)e,2,0,"AMChI=1/C5H7O2/c1-3-5-7-6-4-2/h3-5H,1-2H2/b5-3+",S(553),"InChI=1S/C5H7O2/c1-3-5-7-6-4-2/h3-5H,1-2H2",[CH2]C=COOC=C
C5H6O(650),1,0,"AMChI=1/C5H6O/c1-3-4-5(2)6/h4H,1H2,2H3",C5H6O(650),"InChI=1S/C5H6O/c1-3-4-5(2)6/h4H,1H2,2H3",O=C(C=C=C)C
S(1736)z,2,0,"AMChI=1/C5H7O/c1-3-4-5-2-6/h3-4H,5H2,1H3/b4-3-",S(1736),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-3H,4H2,1H3",O=[C]CC=CC
S(1736)e,2,0,"AMChI=1/C5H7O/c1-3-4-5-2-6/h3-4H,5H2,1H3/b4-3+",S(1736),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-3H,4H2,1H3",O=[C]CC=CC
S(2786)r0,2,0,"AMChI=1/C5H7O/c1-2-5-3-4(5)6/h2,5H,3H2,1H3/t5-/m0/s1",S(2786),"InChI=1S/C5H7O/c1-2-4-3-5(4)6/h2,4H,3H2,1H3",O=C1C(C1)[CH]C
S(2786)r1,2,0,"AMChI=1/C5H7O/c1-2-5-3-4(5)6/h2,5H,3H2,1H3/t5-/m1/s1",S(2786),"InChI=1S/C5H7O/c1-2-4-3-5(4)6/h2,4H,3H2,1H3",O=C1C(C1)[CH]C
S(648),1,0,"AMChI=1/C2H4O2/c1-2(3)4/h4H,1H3",S(648),"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",OC(C)=O
S(425)z,2,0,"AMChI=1/C5H7O2/c1-2-4-5(7)3-6/h2-3,7H,1,4H2/b5-3-",S(425),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2,4,7H,1,3H2",OC(CC=C)=C[O]
S(425)e,2,0,"AMChI=1/C5H7O2/c1-2-4-5(7)3-6/h2-3,7H,1,4H2/b5-3+",S(425),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2,4,7H,1,3H2",OC(CC=C)=C[O]
S(3031)rr0,2,0,"AMChI=1/C5H7O2/c1-4-3-5(4,7)2-6/h2,4,7H,1,3H2/t4-,5-/m0/s1",S(3031),"InChI=1S/C5H7O2/c1-4-2-5(4,7)3-6/h3-4,7H,1-2H2",OC1(C(C1)[CH2])C=O
S(3031)rs0,2,0,"AMChI=1/C5H7O2/c1-4-3-5(4,7)2-6/h2,4,7H,1,3H2/t4-,5+/m0/s1",S(3031),"InChI=1S/C5H7O2/c1-4-2-5(4,7)3-6/h3-4,7H,1-2H2",OC1(C(C1)[CH2])C=O
S(3031)rs1,2,0,"AMChI=1/C5H7O2/c1-4-3-5(4,7)2-6/h2,4,7H,1,3H2/t4-,5+/m1/s1",S(3031),"InChI=1S/C5H7O2/c1-4-2-5(4,7)3-6/h3-4,7H,1-2H2",OC1(C(C1)[CH2])C=O
S(3031)rr1,2,0,"AMChI=1/C5H7O2/c1-4-3-5(4,7)2-6/h2,4,7H,1,3H2/t4-,5-/m1/s1",S(3031),"InChI=1S/C5H7O2/c1-4-2-5(4,7)3-6/h3-4,7H,1-2H2",OC1(C(C1)[CH2])C=O
S(3029)r0,2,0,"AMChI=1/C5H7O2/c1-5-3-4(6)2-7-5/h2,5-6H,1,3H2/t5-/m0/s1",S(3029),"InChI=1S/C5H7O2/c1-4-2-5(6)3-7-4/h3-4,6H,1-2H2",OC=1CC([CH2])OC=1
S(3029)r1,2,0,"AMChI=1/C5H7O2/c1-5-3-4(6)2-7-5/h2,5-6H,1,3H2/t5-/m1/s1",S(3029),"InChI=1S/C5H7O2/c1-4-2-5(6)3-7-4/h3-4,6H,1-2H2",OC=1CC([CH2])OC=1
S(1548)zzz,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2/b3-2-,5-3-,5-4-",S(1548),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2",OC(=CC=C)[CH]O
S(1548)zze,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2/b3-2-,5-3-,5-4+",S(1548),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2",OC(=CC=C)[CH]O
S(1548)zez,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2/b3-2-,5-3+,5-4-",S(1548),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2",OC(=CC=C)[CH]O
S(1548)zee,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2/b3-2-,5-3+,5-4+",S(1548),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2",OC(=CC=C)[CH]O
S(1548)ezz,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2/b3-2+,5-3-,5-4-",S(1548),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2",OC(=CC=C)[CH]O
S(1548)eze,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2/b3-2+,5-3-,5-4+",S(1548),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2",OC(=CC=C)[CH]O
S(1548)eez,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2/b3-2+,5-3+,5-4-",S(1548),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2",OC(=CC=C)[CH]O
S(1548)eee,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2/b3-2+,5-3+,5-4+",S(1548),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H2",OC(=CC=C)[CH]O
S(1682)zzzz,2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5-7/h1-7H/b2-1-,3-1-,4-2-,5-3-",S(1682),InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1-7H,OC=CC=C[CH]O
S(1682)zzze,2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5-7/h1-7H/b2-1-,3-1-,4-2-,5-3+",S(1682),InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1-7H,OC=CC=C[CH]O
S(1682)zzee,2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5-7/h1-7H/b2-1-,3-1-,4-2+,5-3+",S(1682),InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1-7H,OC=CC=C[CH]O
S(1682)zezz,2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5-7/h1-7H/b2-1-,3-1+,4-2-,5-3-",S(1682),InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1-7H,OC=CC=C[CH]O
S(1682)zeze,2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5-7/h1-7H/b2-1-,3-1+,4-2-,5-3+",S(1682),InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1-7H,OC=CC=C[CH]O
S(1682)ezze,2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5-7/h1-7H/b2-1+,3-1-,4-2-,5-3+",S(1682),InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1-7H,OC=CC=C[CH]O
S(1682)zeee,2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5-7/h1-7H/b2-1-,3-1+,4-2+,5-3+",S(1682),InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1-7H,OC=CC=C[CH]O
